11583	2016-04-22 18:00:00	84	497	84	84	3	2016	4	22	16	4	18
11584	2016-04-22 19:00:00	89.667	497	89.667	89.667	3	2016	4	22	16	4	19
11585	2016-04-22 20:00:00	106.667	497	106.667	106.667	3	2016	4	22	16	4	20
11586	2016-04-22 21:00:00	102.333	497	102.333	102.333	3	2016	4	22	16	4	21
11587	2016-04-22 22:00:00	89.667	497	89.667	89.667	3	2016	4	22	16	4	22
11588	2016-04-22 23:00:00	79	497	79	79	3	2016	4	22	16	4	23
11637	2016-04-23 00:00:00	129.543	500	129.543	129.543	3	2016	4	23	16	5	0
11638	2016-04-23 01:00:00	121.609	500	121.609	121.609	3	2016	4	23	16	5	1
11639	2016-04-23 02:00:00	123.634	500	123.634	123.634	3	2016	4	23	16	5	2
11640	2016-04-23 03:00:00	124.627	500	124.627	124.627	3	2016	4	23	16	5	3
11641	2016-04-23 04:00:00	123.626	500	123.626	123.626	3	2016	4	23	16	5	4
11642	2016-04-23 05:00:00	125.169	500	125.169	125.169	3	2016	4	23	16	5	5
11643	2016-04-23 06:00:00	126.597	500	126.597	126.597	3	2016	4	23	16	5	6
11644	2016-04-23 07:00:00	123.71	500	123.71	123.71	3	2016	4	23	16	5	7
11645	2016-04-23 08:00:00	123.1	500	123.1	123.1	3	2016	4	23	16	5	8
11646	2016-04-23 09:00:00	122.816	500	122.816	122.816	3	2016	4	23	16	5	9
11647	2016-04-23 10:00:00	130.827	500	130.827	130.827	3	2016	4	23	16	5	10
11648	2016-04-23 11:00:00	133.449	500	133.449	133.449	3	2016	4	23	16	5	11
11649	2016-04-23 12:00:00	132.323	500	132.323	132.323	3	2016	4	23	16	5	12
11650	2016-04-23 13:00:00	127.047	500	127.047	127.047	3	2016	4	23	16	5	13
11651	2016-04-23 14:00:00	124.8	500	124.8	124.8	3	2016	4	23	16	5	14
11652	2016-04-23 15:00:00	126.132	500	126.132	126.132	3	2016	4	23	16	5	15
11653	2016-04-23 16:00:00	128.376	500	128.376	128.376	3	2016	4	23	16	5	16
11654	2016-04-23 17:00:00	129.048	500	129.048	129.048	3	2016	4	23	16	5	17
11655	2016-04-23 18:00:00	126.702	500	126.702	126.702	3	2016	4	23	16	5	18
11656	2016-04-23 19:00:00	122.868	500	122.868	122.868	3	2016	4	23	16	5	19
11657	2016-04-23 20:00:00	123.949	500	123.949	123.949	3	2016	4	23	16	5	20
11658	2016-04-23 21:00:00	122.128	500	122.128	122.128	3	2016	4	23	16	5	21
11659	2016-04-23 22:00:00	121.093	500	121.093	121.093	3	2016	4	23	16	5	22
11660	2016-04-23 23:00:00	118.636	500	118.636	118.636	3	2016	4	23	16	5	23
11709	2016-04-23 00:00:00	51.694	503	51.694	51.694	3	2016	4	23	16	5	0
11710	2016-04-23 01:00:00	50.211	503	50.211	50.211	3	2016	4	23	16	5	1
11711	2016-04-23 02:00:00	47.502	503	47.502	47.502	3	2016	4	23	16	5	2
11712	2016-04-23 03:00:00	48.558	503	48.558	48.558	3	2016	4	23	16	5	3
11713	2016-04-23 04:00:00	49.334	503	49.334	49.334	3	2016	4	23	16	5	4
11714	2016-04-23 05:00:00	54.888	503	54.888	54.888	3	2016	4	23	16	5	5
11715	2016-04-23 06:00:00	66.257	503	66.257	66.257	3	2016	4	23	16	5	6
11716	2016-04-23 07:00:00	60.074	503	60.074	60.074	3	2016	4	23	16	5	7
11717	2016-04-23 08:00:00	56.311	503	56.311	56.311	3	2016	4	23	16	5	8
11718	2016-04-23 09:00:00	54.741	503	54.741	54.741	3	2016	4	23	16	5	9
11719	2016-04-23 10:00:00	51.877	503	51.877	51.877	3	2016	4	23	16	5	10
11720	2016-04-23 11:00:00	54.359	503	54.359	54.359	3	2016	4	23	16	5	11
11721	2016-04-23 12:00:00	50.859	503	50.859	50.859	3	2016	4	23	16	5	12
11722	2016-04-23 13:00:00	53.794	503	53.794	53.794	3	2016	4	23	16	5	13
11723	2016-04-23 14:00:00	50.914	503	50.914	50.914	3	2016	4	23	16	5	14
11724	2016-04-23 15:00:00	57.052	503	57.052	57.052	3	2016	4	23	16	5	15
11725	2016-04-23 16:00:00	61.88	503	61.88	61.88	3	2016	4	23	16	5	16
11726	2016-04-23 17:00:00	58.341	503	58.341	58.341	3	2016	4	23	16	5	17
11727	2016-04-23 18:00:00	53.552	503	53.552	53.552	3	2016	4	23	16	5	18
11728	2016-04-23 19:00:00	48.01	503	48.01	48.01	3	2016	4	23	16	5	19
11729	2016-04-23 20:00:00	46.215	503	46.215	46.215	3	2016	4	23	16	5	20
11730	2016-04-23 21:00:00	50.603	503	50.603	50.603	3	2016	4	23	16	5	21
11731	2016-04-23 22:00:00	52.358	503	52.358	52.358	3	2016	4	23	16	5	22
11732	2016-04-23 23:00:00	54.264	503	54.264	54.264	3	2016	4	23	16	5	23
11733	2016-04-23 00:00:00	15.972	504	15.972	15.972	3	2016	4	23	16	5	0
11734	2016-04-23 01:00:00	16.203	504	16.203	16.203	3	2016	4	23	16	5	1
11735	2016-04-23 02:00:00	15.528	504	15.528	15.528	3	2016	4	23	16	5	2
11736	2016-04-23 03:00:00	15.388	504	15.388	15.388	3	2016	4	23	16	5	3
11737	2016-04-23 04:00:00	15.538	504	15.538	15.538	3	2016	4	23	16	5	4
11738	2016-04-23 05:00:00	14.11	504	14.11	14.11	3	2016	4	23	16	5	5
11739	2016-04-23 06:00:00	13.851	504	13.851	13.851	3	2016	4	23	16	5	6
11740	2016-04-23 07:00:00	14.192	504	14.192	14.192	3	2016	4	23	16	5	7
11741	2016-04-23 08:00:00	14.537	504	14.537	14.537	3	2016	4	23	16	5	8
11742	2016-04-23 09:00:00	15.072	504	15.072	15.072	3	2016	4	23	16	5	9
11743	2016-04-23 10:00:00	15.176	504	15.176	15.176	3	2016	4	23	16	5	10
11744	2016-04-23 11:00:00	14.665	504	14.665	14.665	3	2016	4	23	16	5	11
11745	2016-04-23 12:00:00	13.629	504	13.629	13.629	3	2016	4	23	16	5	12
11746	2016-04-23 13:00:00	13.047	504	13.047	13.047	3	2016	4	23	16	5	13
11747	2016-04-23 14:00:00	12.755	504	12.755	12.755	3	2016	4	23	16	5	14
11748	2016-04-23 15:00:00	13.099	504	13.099	13.099	3	2016	4	23	16	5	15
11749	2016-04-23 16:00:00	13.468	504	13.468	13.468	3	2016	4	23	16	5	16
11750	2016-04-23 17:00:00	14.357	504	14.357	14.357	3	2016	4	23	16	5	17
11751	2016-04-23 18:00:00	14.711	504	14.711	14.711	3	2016	4	23	16	5	18
11752	2016-04-23 19:00:00	15.304	504	15.304	15.304	3	2016	4	23	16	5	19
11753	2016-04-23 20:00:00	13.421	504	13.421	13.421	3	2016	4	23	16	5	20
11754	2016-04-23 21:00:00	12.564	504	12.564	12.564	3	2016	4	23	16	5	21
11755	2016-04-23 22:00:00	12.533	504	12.533	12.533	3	2016	4	23	16	5	22
11756	2016-04-23 23:00:00	12.147	504	12.147	12.147	3	2016	4	23	16	5	23
11805	2016-04-24 00:00:00	129.726	507	129.726	129.726	3	2016	4	24	16	6	0
11806	2016-04-24 01:00:00	122.181	507	122.181	122.181	3	2016	4	24	16	6	1
11807	2016-04-24 02:00:00	123.92	507	123.92	123.92	3	2016	4	24	16	6	2
11808	2016-04-24 03:00:00	124.149	507	124.149	124.149	3	2016	4	24	16	6	3
11809	2016-04-24 04:00:00	123.527	507	123.527	123.527	3	2016	4	24	16	6	4
11810	2016-04-24 05:00:00	125.266	507	125.266	125.266	3	2016	4	24	16	6	5
11811	2016-04-24 06:00:00	126.321	507	126.321	126.321	3	2016	4	24	16	6	6
11812	2016-04-24 07:00:00	123.54	507	123.54	123.54	3	2016	4	24	16	6	7
11813	2016-04-24 08:00:00	123.373	507	123.373	123.373	3	2016	4	24	16	6	8
11814	2016-04-24 09:00:00	123.587	507	123.587	123.587	3	2016	4	24	16	6	9
11815	2016-04-24 10:00:00	131.627	507	131.627	131.627	3	2016	4	24	16	6	10
11816	2016-04-24 11:00:00	135.133	507	135.133	135.133	3	2016	4	24	16	6	11
11817	2016-04-24 12:00:00	132.949	507	132.949	132.949	3	2016	4	24	16	6	12
11818	2016-04-24 13:00:00	129.957	507	129.957	129.957	3	2016	4	24	16	6	13
11819	2016-04-24 14:00:00	126.518	507	126.518	126.518	3	2016	4	24	16	6	14
11820	2016-04-24 15:00:00	126.398	507	126.398	126.398	3	2016	4	24	16	6	15
11821	2016-04-24 16:00:00	128.738	507	128.738	128.738	3	2016	4	24	16	6	16
11822	2016-04-24 17:00:00	129.192	507	129.192	129.192	3	2016	4	24	16	6	17
11823	2016-04-24 18:00:00	126.182	507	126.182	126.182	3	2016	4	24	16	6	18
11824	2016-04-24 19:00:00	122.586	507	122.586	122.586	3	2016	4	24	16	6	19
11825	2016-04-24 20:00:00	124.095	507	124.095	124.095	3	2016	4	24	16	6	20
11826	2016-04-24 21:00:00	118.948	507	118.948	118.948	3	2016	4	24	16	6	21
11827	2016-04-24 22:00:00	111.244	507	111.244	111.244	3	2016	4	24	16	6	22
11828	2016-04-24 23:00:00	106.805	507	106.805	106.805	3	2016	4	24	16	6	23
11877	2016-04-24 00:00:00	51.971	510	51.971	51.971	3	2016	4	24	16	6	0
11878	2016-04-24 01:00:00	50.368	510	50.368	50.368	3	2016	4	24	16	6	1
11879	2016-04-24 02:00:00	48.668	510	48.668	48.668	3	2016	4	24	16	6	2
11880	2016-04-24 03:00:00	48.466	510	48.466	48.466	3	2016	4	24	16	6	3
11881	2016-04-24 04:00:00	48.874	510	48.874	48.874	3	2016	4	24	16	6	4
11882	2016-04-24 05:00:00	55.19	510	55.19	55.19	3	2016	4	24	16	6	5
11883	2016-04-24 06:00:00	66.862	510	66.862	66.862	3	2016	4	24	16	6	6
11884	2016-04-24 07:00:00	60.287	510	60.287	60.287	3	2016	4	24	16	6	7
11885	2016-04-24 08:00:00	55.94	510	55.94	55.94	3	2016	4	24	16	6	8
11886	2016-04-24 09:00:00	55.198	510	55.198	55.198	3	2016	4	24	16	6	9
11887	2016-04-24 10:00:00	51.837	510	51.837	51.837	3	2016	4	24	16	6	10
11888	2016-04-24 11:00:00	53.852	510	53.852	53.852	3	2016	4	24	16	6	11
11889	2016-04-24 12:00:00	50.83	510	50.83	50.83	3	2016	4	24	16	6	12
11890	2016-04-24 13:00:00	54.189	510	54.189	54.189	3	2016	4	24	16	6	13
11891	2016-04-24 14:00:00	51.556	510	51.556	51.556	3	2016	4	24	16	6	14
11892	2016-04-24 15:00:00	56.794	510	56.794	56.794	3	2016	4	24	16	6	15
11893	2016-04-24 16:00:00	61.912	510	61.912	61.912	3	2016	4	24	16	6	16
11894	2016-04-24 17:00:00	59.137	510	59.137	59.137	3	2016	4	24	16	6	17
11895	2016-04-24 18:00:00	52.896	510	52.896	52.896	3	2016	4	24	16	6	18
11896	2016-04-24 19:00:00	48.329	510	48.329	48.329	3	2016	4	24	16	6	19
11897	2016-04-24 20:00:00	46.276	510	46.276	46.276	3	2016	4	24	16	6	20
11898	2016-04-24 21:00:00	50.784	510	50.784	50.784	3	2016	4	24	16	6	21
11899	2016-04-24 22:00:00	52.384	510	52.384	52.384	3	2016	4	24	16	6	22
11900	2016-04-24 23:00:00	54.54	510	54.54	54.54	3	2016	4	24	16	6	23
11901	2016-04-24 00:00:00	15.844	511	15.844	15.844	3	2016	4	24	16	6	0
11902	2016-04-24 01:00:00	16.313	511	16.313	16.313	3	2016	4	24	16	6	1
11903	2016-04-24 02:00:00	15.742	511	15.742	15.742	3	2016	4	24	16	6	2
11904	2016-04-24 03:00:00	15.36	511	15.36	15.36	3	2016	4	24	16	6	3
11905	2016-04-24 04:00:00	15.386	511	15.386	15.386	3	2016	4	24	16	6	4
11906	2016-04-24 05:00:00	14.115	511	14.115	14.115	3	2016	4	24	16	6	5
11907	2016-04-24 06:00:00	14.02	511	14.02	14.02	3	2016	4	24	16	6	6
11908	2016-04-24 07:00:00	14.175	511	14.175	14.175	3	2016	4	24	16	6	7
11909	2016-04-24 08:00:00	14.561	511	14.561	14.561	3	2016	4	24	16	6	8
11910	2016-04-24 09:00:00	15.202	511	15.202	15.202	3	2016	4	24	16	6	9
11911	2016-04-24 10:00:00	15.353	511	15.353	15.353	3	2016	4	24	16	6	10
11912	2016-04-24 11:00:00	15.314	511	15.314	15.314	3	2016	4	24	16	6	11
11913	2016-04-24 12:00:00	14.15	511	14.15	14.15	3	2016	4	24	16	6	12
11914	2016-04-24 13:00:00	13.858	511	13.858	13.858	3	2016	4	24	16	6	13
11915	2016-04-24 14:00:00	12.905	511	12.905	12.905	3	2016	4	24	16	6	14
11916	2016-04-24 15:00:00	13.176	511	13.176	13.176	3	2016	4	24	16	6	15
11917	2016-04-24 16:00:00	13.48	511	13.48	13.48	3	2016	4	24	16	6	16
11918	2016-04-24 17:00:00	14.42	511	14.42	14.42	3	2016	4	24	16	6	17
11919	2016-04-24 18:00:00	14.732	511	14.732	14.732	3	2016	4	24	16	6	18
11920	2016-04-24 19:00:00	15.515	511	15.515	15.515	3	2016	4	24	16	6	19
11921	2016-04-24 20:00:00	14.48	511	14.48	14.48	3	2016	4	24	16	6	20
11922	2016-04-24 21:00:00	12.838	511	12.838	12.838	3	2016	4	24	16	6	21
11923	2016-04-24 22:00:00	13.109	511	13.109	13.109	3	2016	4	24	16	6	22
11924	2016-04-24 23:00:00	12.544	511	12.544	12.544	3	2016	4	24	16	6	23
11973	2016-04-25 00:00:00	123.92	514	123.92	123.92	3	2016	4	25	17	0	0
11974	2016-04-25 01:00:00	164.241	514	164.241	164.241	3	2016	4	25	17	0	1
11975	2016-04-25 02:00:00	161.466	514	161.466	161.466	3	2016	4	25	17	0	2
11976	2016-04-25 03:00:00	154.613	514	154.613	154.613	3	2016	4	25	17	0	3
11977	2016-04-25 04:00:00	145.795	514	145.795	145.795	3	2016	4	25	17	0	4
11978	2016-04-25 05:00:00	137.831	514	137.831	137.831	3	2016	4	25	17	0	5
11979	2016-04-25 06:00:00	220.811	514	220.811	220.811	3	2016	4	25	17	0	6
11980	2016-04-25 07:00:00	344.359	514	344.359	344.359	3	2016	4	25	17	0	7
11981	2016-04-25 08:00:00	445.819	514	445.819	445.819	3	2016	4	25	17	0	8
11982	2016-04-25 09:00:00	491.547	514	491.547	491.547	3	2016	4	25	17	0	9
11983	2016-04-25 10:00:00	521.472	514	521.472	521.472	3	2016	4	25	17	0	10
11984	2016-04-25 11:00:00	531.489	514	531.489	531.489	3	2016	4	25	17	0	11
11985	2016-04-25 12:00:00	548.589	514	548.589	548.589	3	2016	4	25	17	0	12
11986	2016-04-25 13:00:00	552.848	514	552.848	552.848	3	2016	4	25	17	0	13
11987	2016-04-25 14:00:00	519.303	514	519.303	519.303	3	2016	4	25	17	0	14
11988	2016-04-25 15:00:00	504.209	514	504.209	504.209	3	2016	4	25	17	0	15
11989	2016-04-25 16:00:00	498.912	514	498.912	498.912	3	2016	4	25	17	0	16
11990	2016-04-25 17:00:00	386.413	514	386.413	386.413	3	2016	4	25	17	0	17
11991	2016-04-25 18:00:00	388.256	514	388.256	388.256	3	2016	4	25	17	0	18
11992	2016-04-25 19:00:00	285.23	514	285.23	285.23	3	2016	4	25	17	0	19
11993	2016-04-25 20:00:00	179.742	514	179.742	179.742	3	2016	4	25	17	0	20
11994	2016-04-25 21:00:00	181.018	514	181.018	181.018	3	2016	4	25	17	0	21
11995	2016-04-25 22:00:00	167.185	514	167.185	167.185	3	2016	4	25	17	0	22
11996	2016-04-25 23:00:00	152.328	514	152.328	152.328	3	2016	4	25	17	0	23
12045	2016-04-25 00:00:00	105.629	517	105.629	105.629	3	2016	4	25	17	0	0
12046	2016-04-25 01:00:00	130.024	517	130.024	130.024	3	2016	4	25	17	0	1
12047	2016-04-25 02:00:00	131.462	517	131.462	131.462	3	2016	4	25	17	0	2
12048	2016-04-25 03:00:00	153.854	517	153.854	153.854	3	2016	4	25	17	0	3
12049	2016-04-25 04:00:00	138.947	517	138.947	138.947	3	2016	4	25	17	0	4
12050	2016-04-25 05:00:00	112.045	517	112.045	112.045	3	2016	4	25	17	0	5
12051	2016-04-25 06:00:00	147.948	517	147.948	147.948	3	2016	4	25	17	0	6
12052	2016-04-25 07:00:00	123.531	517	123.531	123.531	3	2016	4	25	17	0	7
12053	2016-04-25 08:00:00	152.027	517	152.027	152.027	3	2016	4	25	17	0	8
12054	2016-04-25 09:00:00	186.141	517	186.141	186.141	3	2016	4	25	17	0	9
12055	2016-04-25 10:00:00	209.711	517	209.711	209.711	3	2016	4	25	17	0	10
12056	2016-04-25 11:00:00	220.096	517	220.096	220.096	3	2016	4	25	17	0	11
12057	2016-04-25 12:00:00	213.28	517	213.28	213.28	3	2016	4	25	17	0	12
12058	2016-04-25 13:00:00	203.812	517	203.812	203.812	3	2016	4	25	17	0	13
12059	2016-04-25 14:00:00	190.015	517	190.015	190.015	3	2016	4	25	17	0	14
12060	2016-04-25 15:00:00	184.106	517	184.106	184.106	3	2016	4	25	17	0	15
12061	2016-04-25 16:00:00	132.27	517	132.27	132.27	3	2016	4	25	17	0	16
12062	2016-04-25 17:00:00	107.641	517	107.641	107.641	3	2016	4	25	17	0	17
12063	2016-04-25 18:00:00	97.768	517	97.768	97.768	3	2016	4	25	17	0	18
12064	2016-04-25 19:00:00	89.126	517	89.126	89.126	3	2016	4	25	17	0	19
12065	2016-04-25 20:00:00	80.288	517	80.288	80.288	3	2016	4	25	17	0	20
12066	2016-04-25 21:00:00	69.931	517	69.931	69.931	3	2016	4	25	17	0	21
12067	2016-04-25 22:00:00	59.792	517	59.792	59.792	3	2016	4	25	17	0	22
12068	2016-04-25 23:00:00	59.824	517	59.824	59.824	3	2016	4	25	17	0	23
12069	2016-04-25 00:00:00	16.365	518	16.365	16.365	3	2016	4	25	17	0	0
12070	2016-04-25 01:00:00	19.239	518	19.239	19.239	3	2016	4	25	17	0	1
12071	2016-04-25 02:00:00	16.275	518	16.275	16.275	3	2016	4	25	17	0	2
12072	2016-04-25 03:00:00	15.249	518	15.249	15.249	3	2016	4	25	17	0	3
12073	2016-04-25 04:00:00	14.64	518	14.64	14.64	3	2016	4	25	17	0	4
12074	2016-04-25 05:00:00	15.202	518	15.202	15.202	3	2016	4	25	17	0	5
12075	2016-04-25 06:00:00	20.358	518	20.358	20.358	3	2016	4	25	17	0	6
12076	2016-04-25 07:00:00	44.084	518	44.084	44.084	3	2016	4	25	17	0	7
12077	2016-04-25 08:00:00	53.474	518	53.474	53.474	3	2016	4	25	17	0	8
12078	2016-04-25 09:00:00	62.205	518	62.205	62.205	3	2016	4	25	17	0	9
12079	2016-04-25 10:00:00	60.783	518	60.783	60.783	3	2016	4	25	17	0	10
12080	2016-04-25 11:00:00	63.922	518	63.922	63.922	3	2016	4	25	17	0	11
12081	2016-04-25 12:00:00	68.008	518	68.008	68.008	3	2016	4	25	17	0	12
12082	2016-04-25 13:00:00	65.73	518	65.73	65.73	3	2016	4	25	17	0	13
12083	2016-04-25 14:00:00	65.008	518	65.008	65.008	3	2016	4	25	17	0	14
12084	2016-04-25 15:00:00	63.4	518	63.4	63.4	3	2016	4	25	17	0	15
12085	2016-04-25 16:00:00	65.247	518	65.247	65.247	3	2016	4	25	17	0	16
12086	2016-04-25 17:00:00	62.672	518	62.672	62.672	3	2016	4	25	17	0	17
12087	2016-04-25 18:00:00	54.942	518	54.942	54.942	3	2016	4	25	17	0	18
12088	2016-04-25 19:00:00	46.434	518	46.434	46.434	3	2016	4	25	17	0	19
12089	2016-04-25 20:00:00	36.455	518	36.455	36.455	3	2016	4	25	17	0	20
12090	2016-04-25 21:00:00	29.991	518	29.991	29.991	3	2016	4	25	17	0	21
12091	2016-04-25 22:00:00	24.962	518	24.962	24.962	3	2016	4	25	17	0	22
12092	2016-04-25 23:00:00	21.781	518	21.781	21.781	3	2016	4	25	17	0	23
12141	2016-04-25 00:00:00	43.5	521	43.5	43.5	3	2016	4	25	17	0	0
12142	2016-04-25 01:00:00	42.333	521	42.333	42.333	3	2016	4	25	17	0	1
12143	2016-04-25 02:00:00	43.333	521	43.333	43.333	3	2016	4	25	17	0	2
12144	2016-04-25 03:00:00	45.267	521	45.267	45.267	3	2016	4	25	17	0	3
12145	2016-04-25 04:00:00	51.733	521	51.733	51.733	3	2016	4	25	17	0	4
12146	2016-04-25 05:00:00	65.2	521	65.2	65.2	3	2016	4	25	17	0	5
12147	2016-04-25 06:00:00	79.467	521	79.467	79.467	3	2016	4	25	17	0	6
12148	2016-04-25 07:00:00	88.3	521	88.3	88.3	3	2016	4	25	17	0	7
12149	2016-04-25 08:00:00	87.933	521	87.933	87.933	3	2016	4	25	17	0	8
12150	2016-04-25 09:00:00	90.667	521	90.667	90.667	3	2016	4	25	17	0	9
12151	2016-04-25 10:00:00	89.367	521	89.367	89.367	3	2016	4	25	17	0	10
12152	2016-04-25 11:00:00	91.4	521	91.4	91.4	3	2016	4	25	17	0	11
12153	2016-04-25 12:00:00	87.867	521	87.867	87.867	3	2016	4	25	17	0	12
12154	2016-04-25 13:00:00	89.867	521	89.867	89.867	3	2016	4	25	17	0	13
12155	2016-04-25 14:00:00	85.867	521	85.867	85.867	3	2016	4	25	17	0	14
12156	2016-04-25 15:00:00	83.667	521	83.667	83.667	3	2016	4	25	17	0	15
12157	2016-04-25 16:00:00	79	521	79	79	3	2016	4	25	17	0	16
12158	2016-04-25 17:00:00	81.667	521	81.667	81.667	3	2016	4	25	17	0	17
12159	2016-04-25 18:00:00	84	521	84	84	3	2016	4	25	17	0	18
12160	2016-04-25 19:00:00	89.667	521	89.667	89.667	3	2016	4	25	17	0	19
12161	2016-04-25 20:00:00	106.667	521	106.667	106.667	3	2016	4	25	17	0	20
12162	2016-04-25 21:00:00	102.333	521	102.333	102.333	3	2016	4	25	17	0	21
12163	2016-04-25 22:00:00	89.667	521	89.667	89.667	3	2016	4	25	17	0	22
12164	2016-04-25 23:00:00	79	521	79	79	3	2016	4	25	17	0	23
12213	2016-04-26 00:00:00	123.05	524	123.05	123.05	3	2016	4	26	17	1	0
12214	2016-04-26 01:00:00	150.15	524	150.15	150.15	3	2016	4	26	17	1	1
12215	2016-04-26 02:00:00	160.898	524	160.898	160.898	3	2016	4	26	17	1	2
12216	2016-04-26 03:00:00	155.545	524	155.545	155.545	3	2016	4	26	17	1	3
12217	2016-04-26 04:00:00	146.141	524	146.141	146.141	3	2016	4	26	17	1	4
12218	2016-04-26 05:00:00	163.627	524	163.627	163.627	3	2016	4	26	17	1	5
12219	2016-04-26 06:00:00	220.424	524	220.424	220.424	3	2016	4	26	17	1	6
12220	2016-04-26 07:00:00	346.597	524	346.597	346.597	3	2016	4	26	17	1	7
12221	2016-04-26 08:00:00	445.509	524	445.509	445.509	3	2016	4	26	17	1	8
12222	2016-04-26 09:00:00	494.598	524	494.598	494.598	3	2016	4	26	17	1	9
12223	2016-04-26 10:00:00	522.314	524	522.314	522.314	3	2016	4	26	17	1	10
12224	2016-04-26 11:00:00	533.999	524	533.999	533.999	3	2016	4	26	17	1	11
12225	2016-04-26 12:00:00	549.445	524	549.445	549.445	3	2016	4	26	17	1	12
12226	2016-04-26 13:00:00	545.023	524	545.023	545.023	3	2016	4	26	17	1	13
12227	2016-04-26 14:00:00	526.681	524	526.681	526.681	3	2016	4	26	17	1	14
12228	2016-04-26 15:00:00	523.662	524	523.662	523.662	3	2016	4	26	17	1	15
12229	2016-04-26 16:00:00	503.044	524	503.044	503.044	3	2016	4	26	17	1	16
12230	2016-04-26 17:00:00	389.345	524	389.345	389.345	3	2016	4	26	17	1	17
12231	2016-04-26 18:00:00	276.251	524	276.251	276.251	3	2016	4	26	17	1	18
12232	2016-04-26 19:00:00	282.482	524	282.482	282.482	3	2016	4	26	17	1	19
12233	2016-04-26 20:00:00	178.849	524	178.849	178.849	3	2016	4	26	17	1	20
12234	2016-04-26 21:00:00	180.326	524	180.326	180.326	3	2016	4	26	17	1	21
12235	2016-04-26 22:00:00	165.697	524	165.697	165.697	3	2016	4	26	17	1	22
12236	2016-04-26 23:00:00	153.942	524	153.942	153.942	3	2016	4	26	17	1	23
12285	2016-04-26 00:00:00	102.011	527	102.011	102.011	3	2016	4	26	17	1	0
12286	2016-04-26 01:00:00	130.211	527	130.211	130.211	3	2016	4	26	17	1	1
12287	2016-04-26 02:00:00	133.392	527	133.392	133.392	3	2016	4	26	17	1	2
12288	2016-04-26 03:00:00	153.73	527	153.73	153.73	3	2016	4	26	17	1	3
12289	2016-04-26 04:00:00	137.637	527	137.637	137.637	3	2016	4	26	17	1	4
12290	2016-04-26 05:00:00	115.3	527	115.3	115.3	3	2016	4	26	17	1	5
12291	2016-04-26 06:00:00	146.125	527	146.125	146.125	3	2016	4	26	17	1	6
12292	2016-04-26 07:00:00	122.469	527	122.469	122.469	3	2016	4	26	17	1	7
12293	2016-04-26 08:00:00	152.61	527	152.61	152.61	3	2016	4	26	17	1	8
12294	2016-04-26 09:00:00	185.308	527	185.308	185.308	3	2016	4	26	17	1	9
12295	2016-04-26 10:00:00	209.94	527	209.94	209.94	3	2016	4	26	17	1	10
12296	2016-04-26 11:00:00	218.627	527	218.627	218.627	3	2016	4	26	17	1	11
12297	2016-04-26 12:00:00	213.255	527	213.255	213.255	3	2016	4	26	17	1	12
12298	2016-04-26 13:00:00	204.611	527	204.611	204.611	3	2016	4	26	17	1	13
12299	2016-04-26 14:00:00	185.533	527	185.533	185.533	3	2016	4	26	17	1	14
12300	2016-04-26 15:00:00	173.985	527	173.985	173.985	3	2016	4	26	17	1	15
12301	2016-04-26 16:00:00	129.064	527	129.064	129.064	3	2016	4	26	17	1	16
12302	2016-04-26 17:00:00	106.369	527	106.369	106.369	3	2016	4	26	17	1	17
12303	2016-04-26 18:00:00	99.713	527	99.713	99.713	3	2016	4	26	17	1	18
12304	2016-04-26 19:00:00	88.958	527	88.958	88.958	3	2016	4	26	17	1	19
12305	2016-04-26 20:00:00	79.871	527	79.871	79.871	3	2016	4	26	17	1	20
12306	2016-04-26 21:00:00	70.174	527	70.174	70.174	3	2016	4	26	17	1	21
12307	2016-04-26 22:00:00	59.542	527	59.542	59.542	3	2016	4	26	17	1	22
12308	2016-04-26 23:00:00	59.867	527	59.867	59.867	3	2016	4	26	17	1	23
12309	2016-04-26 00:00:00	16.535	528	16.535	16.535	3	2016	4	26	17	1	0
12310	2016-04-26 01:00:00	20.738	528	20.738	20.738	3	2016	4	26	17	1	1
12311	2016-04-26 02:00:00	16.302	528	16.302	16.302	3	2016	4	26	17	1	2
12312	2016-04-26 03:00:00	15.281	528	15.281	15.281	3	2016	4	26	17	1	3
12313	2016-04-26 04:00:00	14.696	528	14.696	14.696	3	2016	4	26	17	1	4
12314	2016-04-26 05:00:00	15.272	528	15.272	15.272	3	2016	4	26	17	1	5
12315	2016-04-26 06:00:00	20.418	528	20.418	20.418	3	2016	4	26	17	1	6
12316	2016-04-26 07:00:00	43.621	528	43.621	43.621	3	2016	4	26	17	1	7
12317	2016-04-26 08:00:00	52.832	528	52.832	52.832	3	2016	4	26	17	1	8
12318	2016-04-26 09:00:00	63.122	528	63.122	63.122	3	2016	4	26	17	1	9
12319	2016-04-26 10:00:00	61.212	528	61.212	61.212	3	2016	4	26	17	1	10
12320	2016-04-26 11:00:00	63.871	528	63.871	63.871	3	2016	4	26	17	1	11
12321	2016-04-26 12:00:00	67.891	528	67.891	67.891	3	2016	4	26	17	1	12
12322	2016-04-26 13:00:00	65.984	528	65.984	65.984	3	2016	4	26	17	1	13
12323	2016-04-26 14:00:00	65.049	528	65.049	65.049	3	2016	4	26	17	1	14
12324	2016-04-26 15:00:00	63.089	528	63.089	63.089	3	2016	4	26	17	1	15
12325	2016-04-26 16:00:00	63.751	528	63.751	63.751	3	2016	4	26	17	1	16
